LATITUDE,LONGITUDE,avg_sand_pct,avg_clay_pct,soil_label,infiltration_rate_mm_hr,recommended_structure
22.5,70.75,45.23,22.67,Land,15.0,Recharge Trench
22.5,71.0,46.17,25.38,Land,15.0,Recharge Trench
22.5,71.5,43.8,32.23,Land,15.0,Recharge Trench
22.5,71.75,38.28,30.27,Land,15.0,Recharge Trench
22.5,72.0,34.87,28.97,Land,15.0,Recharge Trench
22.5,72.25,29.23,30.67,Land,15.0,Recharge Trench
22.5,72.5,31.58,32.43,Land,15.0,Recharge Trench
22.5,72.75,41.6,27.93,Land,15.0,Recharge Trench
22.5,73.25,33.7,27.77,Land,15.0,Recharge Trench
22.5,73.5,30.9,29.92,Land,15.0,Recharge Trench
22.5,73.75,32.43,33.72,Land,15.0,Recharge Trench
22.5,74.0,33.53,34.63,Land,15.0,Recharge Trench
22.5,74.25,31.5,38.0,Land,3.0,Recharge Shaft
22.5,74.5,26.27,43.83,Land,3.0,Recharge Shaft
22.5,74.75,28.0,40.07,Land,3.0,Recharge Shaft
22.5,75.0,19.93,46.95,Land,3.0,Recharge Shaft
22.5,75.5,16.63,49.13,Land,3.0,Recharge Shaft
22.5,75.75,13.96,48.59,Land,3.0,Recharge Shaft
22.5,76.25,26.7,38.17,Land,3.0,Recharge Shaft
22.5,76.5,22.42,40.7,Land,3.0,Recharge Shaft
22.5,76.75,23.67,36.83,Land,3.0,Recharge Shaft
22.5,77.0,26.13,35.97,Land,3.0,Recharge Shaft
22.5,77.25,30.53,39.07,Land,3.0,Recharge Shaft
22.5,77.5,21.92,40.83,Land,3.0,Recharge Shaft
22.5,77.75,20.67,43.98,Land,3.0,Recharge Shaft
22.5,78.0,21.03,45.0,Land,3.0,Recharge Shaft
22.5,78.25,19.57,45.04,Land,3.0,Recharge Shaft
22.5,78.75,20.11,43.24,Land,3.0,Recharge Shaft
22.5,79.0,19.72,42.51,Land,3.0,Recharge Shaft
22.5,79.25,16.65,38.07,Land,3.0,Recharge Shaft
22.5,79.5,18.44,38.67,Land,3.0,Recharge Shaft
22.5,79.75,17.25,39.0,Land,3.0,Recharge Shaft
22.5,80.0,15.57,42.45,Land,3.0,Recharge Shaft
22.5,80.25,14.22,43.9,Land,3.0,Recharge Shaft
22.5,80.5,15.17,44.6,Land,3.0,Recharge Shaft
22.5,80.75,15.98,45.54,Land,3.0,Recharge Shaft
22.5,81.0,18.12,44.97,Land,3.0,Recharge Shaft
22.5,81.25,20.37,42.12,Land,3.0,Recharge Shaft
22.5,81.5,19.52,41.0,Land,3.0,Recharge Shaft
22.5,81.75,17.63,43.23,Land,3.0,Recharge Shaft
22.5,82.0,18.02,43.85,Land,3.0,Recharge Shaft
22.5,82.25,18.88,40.37,Land,3.0,Recharge Shaft
22.5,82.5,20.1,43.28,Land,3.0,Recharge Shaft
22.5,83.0,19.65,48.37,Land,3.0,Recharge Shaft
22.5,83.25,19.32,44.94,Land,3.0,Recharge Shaft
22.5,83.5,18.93,41.63,Land,3.0,Recharge Shaft
22.5,83.75,22.4,40.72,Land,3.0,Recharge Shaft
22.5,84.5,25.33,37.83,Land,3.0,Recharge Shaft
22.5,85.25,33.28,38.0,Land,3.0,Recharge Shaft
22.5,85.5,31.87,39.0,Land,3.0,Recharge Shaft
22.5,85.75,34.5,38.47,Land,3.0,Recharge Shaft
22.5,86.0,29.02,38.87,Land,3.0,Recharge Shaft
22.5,86.25,38.17,34.9,Land,15.0,Recharge Trench
22.5,86.75,48.77,27.2,Land,15.0,Recharge Trench
22.5,87.0,41.53,26.6,Land,15.0,Recharge Trench
22.5,87.25,31.4,29.33,Land,15.0,Recharge Trench
22.5,87.5,19.17,30.97,Land,15.0,Recharge Trench
22.5,87.75,16.92,32.25,Land,15.0,Recharge Trench
22.5,88.0,6.8,37.97,Land,3.0,Recharge Shaft
22.5,92.5,37.03,32.23,Land,15.0,Recharge Trench
22.5,92.75,35.6,32.5,Land,15.0,Recharge Trench
22.75,71.25,43.5,30.13,Land,15.0,Recharge Trench
22.75,71.5,36.4,31.47,Land,15.0,Recharge Trench
22.75,71.75,35.47,31.83,Land,15.0,Recharge Trench
22.75,72.0,32.68,30.97,Land,15.0,Recharge Trench
22.75,72.25,32.18,30.05,Land,15.0,Recharge Trench
22.75,72.5,31.42,32.77,Land,15.0,Recharge Trench
22.75,72.75,30.53,35.81,Land,3.0,Recharge Shaft
22.75,73.0,38.77,28.66,Land,15.0,Recharge Trench
22.75,73.25,36.7,25.5,Land,15.0,Recharge Trench
22.75,73.5,30.02,34.06,Land,15.0,Recharge Trench
22.75,73.75,34.73,33.5,Land,15.0,Recharge Trench
22.75,74.0,32.87,34.37,Land,15.0,Recharge Trench
22.75,74.25,31.63,32.98,Land,15.0,Recharge Trench
22.75,74.5,31.38,36.27,Land,3.0,Recharge Shaft
22.75,74.75,26.12,41.8,Land,3.0,Recharge Shaft
22.75,75.0,17.47,48.92,Land,3.0,Recharge Shaft
22.75,75.25,20.9,41.4,Land,3.0,Recharge Shaft
22.75,75.5,18.48,44.45,Land,3.0,Recharge Shaft
22.75,76.0,16.37,44.2,Land,3.0,Recharge Shaft
22.75,76.25,17.77,41.83,Land,3.0,Recharge Shaft
22.75,76.5,19.37,41.33,Land,3.0,Recharge Shaft
22.75,76.75,27.83,39.9,Land,3.0,Recharge Shaft
22.75,77.0,28.3,41.13,Land,3.0,Recharge Shaft
22.75,77.75,19.6,42.48,Land,3.0,Recharge Shaft
22.75,78.5,18.59,43.24,Land,3.0,Recharge Shaft
22.75,78.75,19.82,45.52,Land,3.0,Recharge Shaft
22.75,79.0,16.23,41.87,Land,3.0,Recharge Shaft
22.75,79.25,15.57,39.67,Land,3.0,Recharge Shaft
22.75,79.5,18.73,40.11,Land,3.0,Recharge Shaft
22.75,79.75,15.77,40.67,Land,3.0,Recharge Shaft
22.75,80.0,16.07,38.77,Land,3.0,Recharge Shaft
22.75,80.25,15.28,41.82,Land,3.0,Recharge Shaft
22.75,80.5,17.03,41.5,Land,3.0,Recharge Shaft
22.75,80.75,17.16,41.41,Land,3.0,Recharge Shaft
22.75,81.0,19.1,39.43,Land,3.0,Recharge Shaft
22.75,81.25,20.17,40.4,Land,3.0,Recharge Shaft
22.75,81.5,21.27,42.18,Land,3.0,Recharge Shaft
22.75,81.75,21.23,43.43,Land,3.0,Recharge Shaft
22.75,82.0,18.05,40.43,Land,3.0,Recharge Shaft
22.75,82.5,17.07,42.5,Land,3.0,Recharge Shaft
22.75,83.0,20.0,42.25,Land,3.0,Recharge Shaft
22.75,83.25,21.03,41.97,Land,3.0,Recharge Shaft
22.75,83.75,19.3,39.47,Land,3.0,Recharge Shaft
22.75,84.25,24.13,39.53,Land,3.0,Recharge Shaft
22.75,84.5,26.93,38.8,Land,3.0,Recharge Shaft
22.75,84.75,29.57,37.22,Land,3.0,Recharge Shaft
22.75,85.0,30.6,38.67,Land,3.0,Recharge Shaft
22.75,85.25,31.17,37.14,Land,3.0,Recharge Shaft
22.75,85.75,31.6,38.3,Land,3.0,Recharge Shaft
22.75,86.0,29.92,37.58,Land,3.0,Recharge Shaft
22.75,86.5,39.3,34.08,Land,15.0,Recharge Trench
22.75,86.75,42.87,31.9,Land,15.0,Recharge Trench
22.75,87.0,43.27,26.6,Land,15.0,Recharge Trench
22.75,87.25,38.96,27.68,Land,15.0,Recharge Trench
22.75,87.5,25.37,31.93,Land,15.0,Recharge Trench
22.75,87.75,20.21,32.02,Land,15.0,Recharge Trench
22.75,88.0,17.78,33.75,Land,15.0,Recharge Trench
22.75,88.25,6.01,39.78,Land,3.0,Recharge Shaft
22.75,88.5,7.6,39.53,Land,3.0,Recharge Shaft
22.75,88.75,9.11,39.33,Land,3.0,Recharge Shaft
22.75,92.5,33.33,30.37,Land,15.0,Recharge Trench
22.75,92.75,36.93,29.77,Land,15.0,Recharge Trench
22.75,93.0,34.17,30.66,Land,15.0,Recharge Trench
23.0,69.0,41.08,23.55,Land,15.0,Recharge Trench
23.0,69.25,44.43,24.6,Land,15.0,Recharge Trench
23.0,69.75,53.0,23.57,Land,15.0,Recharge Trench
23.0,70.0,46.75,26.73,Land,15.0,Recharge Trench
23.0,70.75,46.8,24.23,Land,15.0,Recharge Trench
23.0,71.0,45.76,22.93,Land,15.0,Recharge Trench
23.0,71.25,52.0,22.47,Land,15.0,Recharge Trench
23.0,71.5,37.43,27.47,Land,15.0,Recharge Trench
23.0,71.75,39.6,24.53,Land,15.0,Recharge Trench
23.0,72.25,32.58,29.73,Land,15.0,Recharge Trench
23.0,72.5,28.9,35.3,Land,3.0,Recharge Shaft
23.0,72.75,33.35,33.62,Land,15.0,Recharge Trench
23.0,73.25,33.56,30.47,Land,15.0,Recharge Trench
23.0,73.5,34.77,27.34,Land,15.0,Recharge Trench
23.0,73.75,36.47,23.33,Land,15.0,Recharge Trench
23.0,74.0,35.8,28.83,Land,15.0,Recharge Trench
23.0,74.25,36.33,28.65,Land,15.0,Recharge Trench
23.0,74.5,31.63,31.67,Land,15.0,Recharge Trench
23.0,74.75,20.97,45.9,Land,3.0,Recharge Shaft
23.0,75.0,18.59,45.7,Land,3.0,Recharge Shaft
23.0,75.25,21.23,40.47,Land,3.0,Recharge Shaft
23.0,75.5,18.26,47.07,Land,3.0,Recharge Shaft
23.0,75.75,20.33,41.43,Land,3.0,Recharge Shaft
23.0,76.0,14.93,47.8,Land,3.0,Recharge Shaft
23.0,76.75,20.88,43.5,Land,3.0,Recharge Shaft
23.0,77.0,24.28,42.77,Land,3.0,Recharge Shaft
23.0,77.25,21.12,44.06,Land,3.0,Recharge Shaft
23.0,77.5,20.17,44.21,Land,3.0,Recharge Shaft
23.0,77.75,20.4,43.11,Land,3.0,Recharge Shaft
23.0,78.0,21.33,44.67,Land,3.0,Recharge Shaft
23.0,78.25,21.41,41.43,Land,3.0,Recharge Shaft
23.0,78.5,19.88,43.59,Land,3.0,Recharge Shaft
23.0,78.75,18.14,42.83,Land,3.0,Recharge Shaft
23.0,79.0,16.46,41.51,Land,3.0,Recharge Shaft
23.0,79.25,14.56,43.01,Land,3.0,Recharge Shaft
23.0,79.5,15.44,40.85,Land,3.0,Recharge Shaft
23.0,79.75,14.34,41.6,Land,3.0,Recharge Shaft
23.0,80.0,14.23,41.03,Land,3.0,Recharge Shaft
23.0,80.25,16.03,43.7,Land,3.0,Recharge Shaft
23.0,80.75,19.89,41.11,Land,3.0,Recharge Shaft
23.0,81.0,19.6,42.25,Land,3.0,Recharge Shaft
23.0,81.25,21.27,37.77,Land,3.0,Recharge Shaft
23.0,81.5,20.65,39.85,Land,3.0,Recharge Shaft
23.0,81.75,19.62,41.1,Land,3.0,Recharge Shaft
23.0,82.0,18.63,41.7,Land,3.0,Recharge Shaft
23.0,82.25,17.13,41.24,Land,3.0,Recharge Shaft
23.0,82.5,15.93,40.67,Land,3.0,Recharge Shaft
23.0,82.75,17.4,43.27,Land,3.0,Recharge Shaft
23.0,83.0,20.03,43.7,Land,3.0,Recharge Shaft
23.0,83.25,18.7,41.03,Land,3.0,Recharge Shaft
23.0,83.75,23.97,36.57,Land,3.0,Recharge Shaft
23.0,84.0,23.47,38.0,Land,3.0,Recharge Shaft
23.0,84.25,26.25,38.78,Land,3.0,Recharge Shaft
23.0,84.5,27.48,39.75,Land,3.0,Recharge Shaft
23.0,84.75,26.67,37.37,Land,3.0,Recharge Shaft
23.0,85.25,30.23,37.45,Land,3.0,Recharge Shaft
23.0,85.5,31.83,36.83,Land,3.0,Recharge Shaft
23.0,85.75,30.9,36.55,Land,3.0,Recharge Shaft
23.0,86.0,31.68,34.86,Land,15.0,Recharge Trench
23.0,86.25,30.15,35.45,Land,3.0,Recharge Shaft
23.0,86.5,36.41,34.26,Land,15.0,Recharge Trench
23.0,87.0,43.34,28.67,Land,15.0,Recharge Trench
23.0,87.25,40.02,25.29,Land,15.0,Recharge Trench
23.0,87.5,33.81,31.14,Land,15.0,Recharge Trench
23.0,87.75,22.81,35.04,Land,3.0,Recharge Shaft
23.0,88.0,15.74,37.6,Land,3.0,Recharge Shaft
23.0,88.25,11.48,40.08,Land,3.0,Recharge Shaft
23.0,88.5,8.95,43.02,Land,3.0,Recharge Shaft
23.0,88.75,6.57,41.03,Land,3.0,Recharge Shaft
23.0,91.5,28.02,34.27,Land,15.0,Recharge Trench
23.0,92.5,31.9,32.2,Land,15.0,Recharge Trench
23.0,92.75,34.05,31.65,Land,15.0,Recharge Trench
23.25,68.5,42.83,27.8,Land,15.0,Recharge Trench
23.25,68.75,45.12,22.83,Land,15.0,Recharge Trench
23.25,69.0,49.22,23.28,Land,15.0,Recharge Trench
23.25,69.25,51.65,21.7,Land,15.0,Recharge Trench
23.25,69.5,56.7,23.4,Land,15.0,Recharge Trench
23.25,69.75,56.83,25.3,Land,15.0,Recharge Trench
23.25,70.0,52.7,22.2,Land,15.0,Recharge Trench
23.25,70.25,57.5,25.63,Land,15.0,Recharge Trench
23.25,70.5,51.03,25.33,Land,15.0,Recharge Trench
23.25,71.5,37.7,22.87,Land,15.0,Recharge Trench
23.25,71.75,39.68,21.67,Land,15.0,Recharge Trench
23.25,72.0,39.42,24.92,Land,15.0,Recharge Trench
23.25,72.25,34.43,31.0,Land,15.0,Recharge Trench
23.25,72.5,33.33,31.58,Land,15.0,Recharge Trench
23.25,73.0,33.43,32.13,Land,15.0,Recharge Trench
23.25,73.25,34.93,29.3,Land,15.0,Recharge Trench
23.25,73.5,36.43,29.37,Land,15.0,Recharge Trench
23.25,73.75,37.57,24.42,Land,15.0,Recharge Trench
23.25,74.0,34.17,31.2,Land,15.0,Recharge Trench
23.25,74.25,41.43,26.9,Land,15.0,Recharge Trench
23.25,74.5,32.3,30.03,Land,15.0,Recharge Trench
23.25,74.75,25.35,37.61,Land,3.0,Recharge Shaft
23.25,75.25,18.2,46.87,Land,3.0,Recharge Shaft
23.25,75.75,17.92,48.07,Land,3.0,Recharge Shaft
23.25,76.5,17.53,43.23,Land,3.0,Recharge Shaft
23.25,76.75,21.17,40.67,Land,3.0,Recharge Shaft
23.25,77.0,20.4,39.17,Land,3.0,Recharge Shaft
23.25,77.25,25.33,39.29,Land,3.0,Recharge Shaft
23.25,77.75,23.33,42.73,Land,3.0,Recharge Shaft
23.25,78.0,22.97,44.22,Land,3.0,Recharge Shaft
23.25,78.25,22.53,43.37,Land,3.0,Recharge Shaft
23.25,78.5,21.5,42.77,Land,3.0,Recharge Shaft
23.25,78.75,20.3,45.93,Land,3.0,Recharge Shaft
23.25,79.25,19.58,43.39,Land,3.0,Recharge Shaft
23.25,79.5,20.9,42.2,Land,3.0,Recharge Shaft
23.25,79.75,16.22,43.77,Land,3.0,Recharge Shaft
23.25,80.0,14.42,42.13,Land,3.0,Recharge Shaft
23.25,80.25,19.22,41.17,Land,3.0,Recharge Shaft
23.25,80.5,19.13,41.6,Land,3.0,Recharge Shaft
23.25,80.75,19.88,41.63,Land,3.0,Recharge Shaft
23.25,81.0,19.62,42.52,Land,3.0,Recharge Shaft
23.25,81.25,18.47,39.1,Land,3.0,Recharge Shaft
23.25,81.5,22.3,42.13,Land,3.0,Recharge Shaft
23.25,81.75,15.73,44.93,Land,3.0,Recharge Shaft
23.25,82.0,16.43,45.03,Land,3.0,Recharge Shaft
23.25,82.25,15.5,41.23,Land,3.0,Recharge Shaft
23.25,82.5,17.17,38.93,Land,3.0,Recharge Shaft
23.25,83.0,13.83,46.27,Land,3.0,Recharge Shaft
23.25,83.25,16.43,45.26,Land,3.0,Recharge Shaft
23.25,83.5,19.82,43.52,Land,3.0,Recharge Shaft
23.25,83.75,22.73,42.22,Land,3.0,Recharge Shaft
23.25,84.0,24.07,37.44,Land,3.0,Recharge Shaft
23.25,84.25,25.33,37.33,Land,3.0,Recharge Shaft
23.25,84.5,27.29,38.18,Land,3.0,Recharge Shaft
23.25,84.75,28.8,37.47,Land,3.0,Recharge Shaft
23.25,85.0,29.65,37.65,Land,3.0,Recharge Shaft
23.25,85.25,28.67,37.77,Land,3.0,Recharge Shaft
23.25,85.5,31.47,35.5,Land,3.0,Recharge Shaft
23.25,85.75,28.56,36.54,Land,3.0,Recharge Shaft
23.25,86.0,27.3,35.17,Land,3.0,Recharge Shaft
23.25,86.5,33.57,31.87,Land,15.0,Recharge Trench
23.25,86.75,38.38,30.62,Land,15.0,Recharge Trench
23.25,87.0,42.46,28.82,Land,15.0,Recharge Trench
23.25,87.5,41.93,27.13,Land,15.0,Recharge Trench
23.25,87.75,25.22,36.08,Land,3.0,Recharge Shaft
23.25,88.0,19.0,38.41,Land,3.0,Recharge Shaft
23.25,88.25,16.0,36.57,Land,3.0,Recharge Shaft
23.25,88.5,9.21,40.93,Land,3.0,Recharge Shaft
23.25,88.75,11.63,40.82,Land,3.0,Recharge Shaft
23.25,91.25,25.4,42.43,Land,3.0,Recharge Shaft
23.25,91.5,32.65,32.57,Land,15.0,Recharge Trench
23.25,91.75,32.83,30.53,Land,15.0,Recharge Trench
23.25,92.25,29.87,30.25,Land,15.0,Recharge Trench
23.25,92.5,33.42,32.87,Land,15.0,Recharge Trench
23.25,92.75,31.93,31.58,Land,15.0,Recharge Trench
23.25,93.0,27.65,30.77,Land,15.0,Recharge Trench
23.25,93.25,27.99,32.62,Land,15.0,Recharge Trench
23.5,68.5,47.33,21.73,Land,15.0,Recharge Trench
23.5,68.75,49.47,23.12,Land,15.0,Recharge Trench
23.5,69.0,50.12,23.3,Land,15.0,Recharge Trench
23.5,69.25,52.87,21.02,Land,15.0,Recharge Trench
23.5,69.75,48.53,21.11,Land,15.0,Recharge Trench
23.5,70.0,50.0,23.2,Land,15.0,Recharge Trench
23.5,70.25,53.37,24.4,Land,15.0,Recharge Trench
23.5,70.5,53.9,25.28,Land,15.0,Recharge Trench
23.5,70.75,53.19,23.03,Land,15.0,Recharge Trench
23.5,71.0,50.23,22.47,Land,15.0,Recharge Trench
23.5,71.25,43.8,21.63,Land,15.0,Recharge Trench
23.5,71.5,42.63,22.47,Land,15.0,Recharge Trench
23.5,71.75,39.5,22.33,Land,15.0,Recharge Trench
23.5,72.0,39.38,20.15,Land,15.0,Recharge Trench
23.5,72.25,34.97,24.95,Land,15.0,Recharge Trench
23.5,72.5,35.8,27.7,Land,15.0,Recharge Trench
23.5,72.75,39.63,20.68,Land,15.0,Recharge Trench
23.5,73.0,35.31,27.86,Land,15.0,Recharge Trench
23.5,73.25,36.86,29.27,Land,15.0,Recharge Trench
23.5,73.5,39.22,28.04,Land,15.0,Recharge Trench
23.5,73.75,41.82,25.21,Land,15.0,Recharge Trench
23.5,74.0,40.3,22.41,Land,15.0,Recharge Trench
23.5,74.25,36.91,25.97,Land,15.0,Recharge Trench
23.5,74.5,34.7,28.58,Land,15.0,Recharge Trench
23.5,74.75,29.07,35.67,Land,3.0,Recharge Shaft
23.5,75.0,20.57,44.78,Land,3.0,Recharge Shaft
23.5,75.25,21.25,43.37,Land,3.0,Recharge Shaft
23.5,75.5,20.38,45.96,Land,3.0,Recharge Shaft
23.5,75.75,18.92,48.88,Land,3.0,Recharge Shaft
23.5,76.0,19.99,47.54,Land,3.0,Recharge Shaft
23.5,76.25,22.7,41.69,Land,3.0,Recharge Shaft
23.5,76.5,24.59,38.38,Land,3.0,Recharge Shaft
23.5,76.75,23.37,39.28,Land,3.0,Recharge Shaft
23.5,77.0,27.23,38.43,Land,3.0,Recharge Shaft
23.5,77.25,30.17,37.03,Land,3.0,Recharge Shaft
23.5,77.5,28.35,37.08,Land,3.0,Recharge Shaft
23.5,77.75,21.03,39.52,Land,3.0,Recharge Shaft
23.5,78.0,21.07,40.28,Land,3.0,Recharge Shaft
23.5,78.25,21.23,40.73,Land,3.0,Recharge Shaft
23.5,78.5,19.67,46.2,Land,3.0,Recharge Shaft
23.5,78.75,20.3,43.76,Land,3.0,Recharge Shaft
23.5,79.0,20.62,44.83,Land,3.0,Recharge Shaft
23.5,79.25,21.13,46.3,Land,3.0,Recharge Shaft
23.5,79.75,18.52,39.68,Land,3.0,Recharge Shaft
23.5,80.0,14.8,40.3,Land,3.0,Recharge Shaft
23.5,80.25,17.53,44.43,Land,3.0,Recharge Shaft
23.5,80.5,22.11,40.84,Land,3.0,Recharge Shaft
23.5,80.75,22.47,41.0,Land,3.0,Recharge Shaft
23.5,81.0,22.5,41.39,Land,3.0,Recharge Shaft
23.5,81.5,19.5,40.42,Land,3.0,Recharge Shaft
23.5,81.75,19.28,41.5,Land,3.0,Recharge Shaft
23.5,82.0,16.14,41.87,Land,3.0,Recharge Shaft
23.5,82.25,17.0,39.73,Land,3.0,Recharge Shaft
23.5,82.5,18.33,41.13,Land,3.0,Recharge Shaft
23.5,82.75,14.72,40.45,Land,3.0,Recharge Shaft
23.5,83.0,14.04,42.05,Land,3.0,Recharge Shaft
23.5,83.25,15.13,42.34,Land,3.0,Recharge Shaft
23.5,83.75,21.83,39.38,Land,3.0,Recharge Shaft
23.5,84.0,23.42,38.25,Land,3.0,Recharge Shaft
23.5,84.25,24.2,37.34,Land,3.0,Recharge Shaft
23.5,84.5,25.63,37.02,Land,3.0,Recharge Shaft
23.5,84.75,27.35,36.85,Land,3.0,Recharge Shaft
23.5,85.0,28.5,35.44,Land,3.0,Recharge Shaft
23.5,85.25,27.52,37.23,Land,3.0,Recharge Shaft
23.5,85.5,29.55,36.5,Land,3.0,Recharge Shaft
23.5,85.75,30.72,36.08,Land,3.0,Recharge Shaft
23.5,86.0,27.13,36.57,Land,3.0,Recharge Shaft
23.5,86.25,25.93,35.23,Land,3.0,Recharge Shaft
23.5,86.5,31.82,32.94,Land,15.0,Recharge Trench
23.5,86.75,36.4,30.07,Land,15.0,Recharge Trench
23.5,87.0,36.43,29.77,Land,15.0,Recharge Trench
23.5,87.25,39.93,26.33,Land,15.0,Recharge Trench
23.5,87.5,38.36,28.07,Land,15.0,Recharge Trench
23.5,87.75,25.08,36.55,Land,3.0,Recharge Shaft
23.5,88.0,20.12,33.1,Land,15.0,Recharge Trench
23.5,88.25,16.01,34.18,Land,15.0,Recharge Trench
23.5,88.5,17.17,38.4,Land,3.0,Recharge Shaft
23.5,88.75,13.33,41.33,Land,3.0,Recharge Shaft
23.5,91.25,26.7,36.02,Land,3.0,Recharge Shaft
23.5,91.5,31.17,34.08,Land,15.0,Recharge Trench
23.5,91.75,34.52,29.63,Land,15.0,Recharge Trench
23.5,92.25,33.88,30.26,Land,15.0,Recharge Trench
23.5,92.5,31.09,30.97,Land,15.0,Recharge Trench
23.5,92.75,28.94,30.57,Land,15.0,Recharge Trench
23.5,93.0,22.48,33.12,Land,15.0,Recharge Trench
23.5,93.25,23.69,33.39,Land,15.0,Recharge Trench
23.75,68.0,0.0,0.0,Water Body,0.0,None
23.75,68.25,0.0,0.0,Water Body,0.0,None
23.75,68.5,42.6,22.98,Land,15.0,Recharge Trench
23.75,68.75,47.7,21.99,Land,15.0,Recharge Trench
23.75,69.0,50.0,23.77,Land,15.0,Recharge Trench
23.75,69.25,48.47,20.7,Land,15.0,Recharge Trench
23.75,69.5,45.03,22.97,Land,15.0,Recharge Trench
23.75,69.75,45.32,22.67,Land,15.0,Recharge Trench
23.75,70.25,52.23,26.17,Land,15.0,Recharge Trench
23.75,70.5,47.27,24.47,Land,15.0,Recharge Trench
23.75,70.75,50.6,25.63,Land,15.0,Recharge Trench
23.75,71.0,53.93,24.23,Land,15.0,Recharge Trench
23.75,71.25,44.67,23.6,Land,15.0,Recharge Trench
23.75,71.5,39.63,22.0,Land,15.0,Recharge Trench
23.75,71.75,41.28,20.43,Land,15.0,Recharge Trench
23.75,72.0,38.27,19.77,Land,15.0,Recharge Trench
23.75,72.25,37.3,19.7,Land,15.0,Recharge Trench
23.75,72.5,39.42,21.7,Land,15.0,Recharge Trench
23.75,72.75,40.2,20.85,Land,15.0,Recharge Trench
23.75,73.0,37.43,24.07,Land,15.0,Recharge Trench
23.75,73.25,38.15,28.12,Land,15.0,Recharge Trench
23.75,73.5,37.67,32.2,Land,15.0,Recharge Trench
23.75,73.75,39.97,28.05,Land,15.0,Recharge Trench
23.75,74.0,40.51,23.06,Land,15.0,Recharge Trench
23.75,74.25,37.73,23.66,Land,15.0,Recharge Trench
23.75,74.5,37.53,26.08,Land,15.0,Recharge Trench
23.75,74.75,28.93,36.98,Land,3.0,Recharge Shaft
23.75,75.0,21.59,43.6,Land,3.0,Recharge Shaft
23.75,75.25,24.77,42.66,Land,3.0,Recharge Shaft
23.75,75.5,29.3,42.0,Land,3.0,Recharge Shaft
23.75,75.75,24.98,42.81,Land,3.0,Recharge Shaft
23.75,76.0,24.2,39.93,Land,3.0,Recharge Shaft
23.75,76.25,28.41,33.58,Land,15.0,Recharge Trench
23.75,76.5,28.63,35.03,Land,3.0,Recharge Shaft
23.75,76.75,27.4,37.53,Land,3.0,Recharge Shaft
23.75,77.0,28.22,37.28,Land,3.0,Recharge Shaft
23.75,77.25,32.66,35.02,Land,3.0,Recharge Shaft
23.75,77.5,30.01,37.74,Land,3.0,Recharge Shaft
23.75,77.75,25.63,35.99,Land,3.0,Recharge Shaft
23.75,78.0,23.0,37.87,Land,3.0,Recharge Shaft
23.75,78.25,20.95,39.98,Land,3.0,Recharge Shaft
23.75,78.5,21.25,40.57,Land,3.0,Recharge Shaft
23.75,78.75,22.17,42.41,Land,3.0,Recharge Shaft
23.75,79.0,21.71,42.92,Land,3.0,Recharge Shaft
23.75,79.25,20.54,41.84,Land,3.0,Recharge Shaft
23.75,79.5,18.5,43.97,Land,3.0,Recharge Shaft
23.75,79.75,20.0,40.22,Land,3.0,Recharge Shaft
23.75,80.0,23.23,38.63,Land,3.0,Recharge Shaft
23.75,80.25,22.63,41.52,Land,3.0,Recharge Shaft
23.75,80.5,23.49,34.62,Land,15.0,Recharge Trench
23.75,80.75,22.74,39.84,Land,3.0,Recharge Shaft
23.75,81.0,22.67,39.45,Land,3.0,Recharge Shaft
23.75,81.25,19.13,37.89,Land,3.0,Recharge Shaft
23.75,81.5,19.22,40.22,Land,3.0,Recharge Shaft
23.75,81.75,21.33,42.01,Land,3.0,Recharge Shaft
23.75,82.0,23.13,39.84,Land,3.0,Recharge Shaft
23.75,82.25,21.63,38.53,Land,3.0,Recharge Shaft
23.75,82.5,17.17,35.4,Land,3.0,Recharge Shaft
23.75,82.75,14.87,39.86,Land,3.0,Recharge Shaft
23.75,83.0,16.13,39.42,Land,3.0,Recharge Shaft
23.75,83.25,18.17,42.47,Land,3.0,Recharge Shaft
23.75,83.5,19.77,42.7,Land,3.0,Recharge Shaft
23.75,83.75,20.9,43.42,Land,3.0,Recharge Shaft
23.75,84.0,18.22,41.64,Land,3.0,Recharge Shaft
23.75,84.25,21.36,41.83,Land,3.0,Recharge Shaft
23.75,84.5,24.87,39.7,Land,3.0,Recharge Shaft
23.75,84.75,25.47,37.18,Land,3.0,Recharge Shaft
23.75,85.0,24.3,36.02,Land,3.0,Recharge Shaft
23.75,85.25,25.82,35.08,Land,3.0,Recharge Shaft
23.75,85.5,25.81,36.02,Land,3.0,Recharge Shaft
23.75,85.75,32.37,30.4,Land,15.0,Recharge Trench
23.75,86.0,26.72,34.91,Land,15.0,Recharge Trench
23.75,86.25,26.3,36.13,Land,3.0,Recharge Shaft
23.75,86.75,41.73,28.37,Land,15.0,Recharge Trench
23.75,87.0,41.33,24.17,Land,15.0,Recharge Trench
23.75,87.25,40.17,25.0,Land,15.0,Recharge Trench
23.75,87.5,36.97,24.53,Land,15.0,Recharge Trench
23.75,87.75,31.93,28.57,Land,15.0,Recharge Trench
23.75,88.0,20.85,34.5,Land,15.0,Recharge Trench
23.75,88.25,15.57,30.28,Land,15.0,Recharge Trench
23.75,88.5,15.83,36.1,Land,3.0,Recharge Shaft
23.75,91.0,27.4,34.97,Land,15.0,Recharge Trench
